name,age,is_alive,score
zdsYGse,14,False,42.82
KiRTOZU,62,False,82.29
YVbZFGc,100,False,28.66
tmCSSeL,27,True,11.46
,72,False,93.4
cYoRZbI,19,True,12.51
QkgAWQo,43,False,44.35
,47,False,88.75
jEXAjSp,59,False,17.22
TdyeyIn,93,True,58.14
LpBzUYu,98,False,94.27
cOHGids,57,True,74.97
vvqdPxr,52,False,34.29
TTbbqHo,49,True,59.82
zGMDuwE,91,True,70.75
voGbQxx,61,False,13.56
xNhbpMV,89,True,31.35
riRUXTP,87,True,52.3
,32,True,21.45
RUkUDSF,81,True,29.31
dGmWbSz,63,False,
uDtSIOV,,True,5.63
hfleIfy,68,True,46.98
UlbgtKV,1,True,67.31
yQqlOOO,96,False,
sZrzCOE,8,False,9.21
uZWHzHF,5,True,56.61
viWgELd,3,False,39.53
fHgXSvV,84,True,78.19
JeBMVxn,26,True,13.74
NmnaKiu,1,False,10.39
lknctDs,96,False,84.83
UbDnwaV,40,True,25.58
eIXECZt,69,True,25.53
XmnUtDd,96,False,64.94
PcHFePI,58,False,
qZXdQqp,22,False,94.45
PjQhtvz,10,False,54.87
VrKnVaZ,69,,69.47
HrMezOG,11,True,17.1
luuoplT,67,True,5.85
imVndhc,46,False,29.13
keAlYBI,56,True,50.65
japPWqL,48,False,29.34
XXgrwYr,87,False,14.84
VDqVzCW,,True,96.12
kGDkNcK,35,True,46.66
TOBesqD,70,False,72.81
fgeNLCx,16,False,44.54
bOnIXpy,46,False,51.49
dKWfaRk,16,False,80.1
PiCpMXK,66,False,96.13
mulfNLw,27,False,6.19
NVZHbBS,94,False,59.37
DcExlQG,29,True,86.76
lqFIJqn,2,True,85.29
dHQOhLI,50,False,47.83
,31,True,81.99
cGGnvEf,32,,
JLcJaxi,44,True,23.7
KsHcRNF,98,True,52.22
jVDkWCF,20,,47.65
WpfZLsY,95,True,77.26
OKqFAJT,49,False,7.49
,64,True,32.71
KSSWIlA,97,True,70.12
,62,True,94.44
CsMJLud,,True,91.62
UYMedtE,79,,32.5
xwsGwrn,30,False,4.96
CUaOCBa,76,True,
EeuDPeS,81,False,19.55
ZXYyBqE,7,True,88.56
HoWHLhq,94,False,16.33
oIrFSlp,46,False,98.49
NeYEivz,35,False,20.27
DuGCike,96,False,71.28
XvFLkMx,54,False,17.1
BzbAMqe,5,True,39.03
ydXRace,28,True,62.68
ZhjbmzH,21,False,36.96
OnQUAiW,,True,64.2
aikoqVF,8,True,58.09
ckacPPf,81,True,40.34
vwxiTXe,36,False,92.56
AprjWRr,21,,23.02
NgQxyoU,5,True,18.34
qWsnzWx,64,True,6.0
UMPzHNC,29,False,78.72
NlpejIy,33,False,51.6
oyYpVwF,97,True,63.61
jJsSNqD,74,True,30.59
tCEcKKa,45,True,30.6
JCCBZUY,42,True,55.88
hKBtVMc,90,False,62.95
ENqWZqQ,27,False,2.53
LhUMnWU,50,True,84.25
pHTmFeP,26,True,6.42
yRikoeB,,False,87.98
,13,,30.82
rRfcpPC,21,True,7.99
jQtpYsO,,True,51.94
cqpgTyJ,9,False,73.39
CHrSONe,,False,97.37
PDUXRrJ,44,False,
McwSEzv,12,False,78.79
VdQeNfw,13,True,23.49
qYgBKBw,11,False,58.26
CRVLejW,21,False,7.84
dIEcxSb,85,False,87.7
cFwOpgI,50,False,87.28
uAaHrAi,64,False,1.54
JtqRzXL,13,False,41.42
sBUYzHF,,False,79.01
cOwdTTX,74,False,64.24
WMUoeyO,11,True,41.91
CuozPCK,26,True,36.94
OyTksbj,74,False,64.92
VGXYeeb,,True,59.68
NKxTdvO,48,True,61.97
,36,True,99.31
nTOWybc,66,True,45.77
FGrgFKc,90,,49.4
FSGUVUN,16,True,96.09
AtlMzGm,75,True,50.59
kDZaZXX,91,True,9.07
jdsuojd,30,False,24.13
dWcYJbq,45,True,12.56
HgkfXrL,61,False,48.2
wrjBXKR,49,True,1.9
kGDXipK,96,True,13.58
zDALpME,7,True,92.57
wXlwBYV,24,False,73.25
YRNSAMB,22,True,22.64
NudFYkw,5,False,88.57
HUJdHPJ,10,False,4.66
FFvCdwr,19,True,41.45
aMrCINT,88,True,26.81
RDVOyxp,100,True,8.02
,59,False,37.71
liCAlWR,77,True,5.27
eNvrrjw,72,False,
NQSYAFs,59,True,2.63
eOeTvSS,85,True,44.17
,2,False,85.36
dPVnAJa,34,True,52.89
WYndgaN,2,True,59.54
JPhfOql,37,True,94.32
liRTQzA,11,True,91.21
FopppIO,85,True,48.75
tHRIIEj,66,True,27.45
PUQVcPK,38,False,62.1
BuORuLW,57,False,66.77
iAHIjJo,44,False,54.84
ronrYzv,18,True,14.77
IiytpGW,41,True,46.81
,69,True,74.86
BrxggTN,82,True,68.73
vFcrNKl,99,False,12.61
xxSTwuD,26,False,26.55
EtWAEPU,81,False,27.63
xuSIPyS,53,True,9.98
NVFplCD,61,True,85.71
nfJsAps,87,False,25.12
vRprpzG,88,True,80.92
YxKQvTD,37,True,55.4
WxWERzt,60,True,7.67
bCRucSh,32,True,75.45
isVFlZe,64,False,28.76
IMfpBpW,13,False,83.65
RrbzgBX,83,,12.26
ttEMcGM,17,True,36.82
sBbCwyu,79,True,38.79
zBSfXcy,57,False,28.33
wVzUyhH,17,False,
HAdSuJM,51,True,94.29
JfSZrtj,84,False,34.24
AUlLPca,61,True,
ppktYxK,9,False,28.55
sSGrSQC,81,,7.33
spQDDTD,89,False,76.3
amvzfOg,85,True,58.82
aZqQQyM,99,True,
NegDMJq,,True,3.47
gPwBKFT,56,False,34.84
TARlaSB,59,False,53.14
NJYuDCS,89,True,4.75
gFVDanO,74,False,2.13
YFoPhHU,86,True,13.03
hqoxzKV,95,,31.47
ibRTcSH,40,False,19.02
adxuZlU,8,True,43.07
TeKXzVl,71,False,46.58
kyWhZew,99,True,10.27
NAPEYNp,6,True,37.7
fxexLnu,47,False,93.75
kHFEDZB,8,True,
sNBuKCD,,,99.07
wyGBzlx,55,False,55.82
FfwASeM,14,False,89.97
cEAxmFh,23,True,63.05
uesKlvv,,False,37.87
ubUuwjy,59,True,39.45
xZecJdN,61,True,47.92
,42,False,88.01
cvFTjBQ,39,False,45.44
MVrduJo,95,True,76.71
IYJcbtx,95,True,81.09
hroxWXj,89,False,27.85
TpYFSea,87,False,
WECEzIf,34,True,40.24
IfzdgvP,1,False,41.63
xfgHiYp,47,True,88.85
EMlyFZX,72,True,56.54
UqOoFXj,85,False,33.78
YurLrMX,14,False,7.95
hjXkRVt,100,,1.17
xugYvlr,70,True,30.54
ShFWHau,4,True,57.03
AImNYdT,30,,84.59
,88,False,87.33
bCoFxHh,100,True,46.84
FsMlBgK,39,False,75.12
RtYrTiE,100,,88.58
CqRanoC,,True,20.7
UgXfycr,75,False,77.49
FnTgpaJ,43,True,12.75
qKwfDPR,85,False,48.68
RFXSKyP,92,False,86.89
yiJEEGc,10,True,35.87
rZRbPbb,4,False,21.1
OeOXByL,99,True,99.49
tfmEltl,97,False,99.44
LKzBpSo,85,True,6.28
ohVjCyr,87,False,28.96
UXeiule,46,False,56.96
,17,True,94.01
EPaNxGE,6,False,46.59
iaRByVu,71,True,99.41
mhUsqyG,70,False,22.31
kKPRnWj,74,False,8.97
PGNOyny,45,True,14.08
zZMdXam,78,True,74.21
cXbQeRd,4,,27.97
WJibTzw,55,False,62.54
pmZZMiC,52,False,50.36
,22,False,65.55
gwapVqm,5,True,12.57
YsccBrJ,80,True,71.54
ZZDVoVE,11,False,65.84
KDCIkTr,9,False,
TyPOIeX,84,True,91.15
AmIxaDY,31,True,85.19
WPBavIW,89,True,46.88
pYiqwln,15,,46.18
BgZypwv,90,False,66.8
VocjTJU,45,True,30.4
fAfXuPY,51,False,46.78
,55,True,30.86
iCttjEI,21,False,87.37
vRlbmkD,83,True,71.32
JhddQEr,73,False,82.69
OMmzPqq,82,False,
YwAloXc,56,False,45.49
DgYziIK,,True,75.89
DrHfpkz,36,True,88.17
gPCVmMU,31,True,2.51
AvydUMO,87,False,82.67
xWDwfDh,13,True,69.45
WkpQleM,21,False,8.75
rlaXQyi,93,False,96.85
huOWpAi,42,,28.79
VBwrZCK,32,False,27.66
uofGLoN,83,True,72.15
pgwVBWb,62,False,88.07
tPjxSPd,36,True,15.77
qPFGevS,85,False,
,88,False,4.68
PWTqUvh,22,False,72.67
nqPSdoq,18,False,84.41
,86,True,75.28
mdTZuoi,4,False,17.47
systTru,35,False,49.92
ESmmvWm,1,False,78.35
JjisAiw,46,True,21.21
iAFCkfU,55,True,53.34
jjBebKG,47,True,97.08
deKubgc,97,True,63.39
MpJLaQu,17,True,77.54
TApPTBo,15,False,67.48
gTDFeRm,59,False,92.15
SLNuqHS,96,True,21.97
hHuRTES,97,True,34.22
ZGLRYJd,9,,50.5
ZbUKthP,45,False,30.18
vMXKlYq,3,False,30.45
,26,True,9.8
eoZFluy,85,False,14.07
JQVpRNg,61,True,56.9
,82,False,45.31
oIrkKnV,33,False,3.06
PaMBmvt,14,False,54.96
wtqPZsk,99,True,50.17
poXbudT,12,False,71.86
IYmiDoA,98,False,69.8
SQDmSAz,18,True,45.88
WcqAnli,58,True,56.98
JaEiBWh,3,False,
LCkiPaJ,28,True,15.53
ejNUoqj,76,False,69.93
nWfYybj,49,True,48.54
elwFzRX,44,False,78.66
iniTFhq,3,False,68.13
vlapnvP,12,True,19.44
cVeeMEL,52,False,7.44
IpQawpt,46,True,2.41
TEdPbNz,59,True,5.68
VOdccfi,82,True,97.78
tiItKZt,35,True,32.37
bEjwTRs,17,False,56.17
QFXQyJE,21,False,26.58
nrJLJxV,2,,53.37
MkouQEp,44,True,46.14
xxkxrZr,89,False,45.75
SguWaYV,15,True,72.64
TNrGSGB,86,False,30.19
GIHUReQ,4,True,52.95
,40,True,52.61
kSmAsvO,83,False,89.15
ftxKhbm,18,False,3.08
FrHhAxA,32,True,
IGwIoGt,55,True,43.83
nuCNlsY,1,False,38.91
PQZotgK,55,True,
AqVrMSW,76,False,77.53
FqhgHMM,23,False,1.67
PcCFyRD,2,False,16.38
NXIPeeS,10,False,
ZUIOLYO,92,False,49.55
vUABBEg,,False,24.76
IbEmYJu,52,True,30.39
UZJekSd,54,False,92.55
HndcLrW,,False,93.87
mJHMQWf,60,True,73.11
nNNcGLc,100,False,49.56
UPbeTvG,84,False,24.3
zhhXikX,8,False,7.33
,33,True,69.87
jgKVWll,56,False,34.01
Mkrxltm,29,True,16.68
iiETUom,74,True,85.19
qatFrAS,,True,19.13
LxRqvJo,50,True,68.61
UNTIDUH,61,True,72.39
iNgpVwJ,66,False,54.41
hVLGlTs,44,False,35.32
LeLubDI,39,False,8.3
mfHOHPe,45,True,9.35
YgKtDTz,67,False,25.53
SoehhXE,52,True,23.51
NVjxdUd,32,False,55.28
BqZCJQS,15,True,35.4
CPcxGSI,84,True,64.68
oRHHLWY,30,True,76.76
vIIsnPv,89,,82.35
gnjfexb,96,,13.74
RqyPavU,88,False,77.34
AWjGxBk,34,True,29.06
cRywcth,5,False,35.22
NhsSMws,77,True,26.83
CIYIJHz,98,False,29.0
WiUmeXT,74,False,93.44
uYxhYGS,,False,56.53
wYtZJKc,74,True,63.36
pbzdUxn,94,True,10.73
PbHVtIA,90,False,4.05
rPCSKTb,13,False,54.07
ioPWUuY,78,True,85.65
IQBnyBR,33,False,48.19
uSnruMC,50,,29.83
hQCYJKe,89,True,54.88
fnCNrum,36,False,61.45
LvrHiSW,,True,43.98
QXzYtVt,14,False,85.11
iPdKAqW,95,False,89.45
,89,False,72.2
HXqLfAD,46,False,55.66
UcVTdNB,18,,87.31
TuUvqGF,16,False,98.54
roAnmqH,89,True,24.24
NDGhlMc,83,True,6.55
WjTqywc,2,False,62.88
CoxEMZw,,False,58.79
DRiKyzK,69,False,14.72
kbIIbxd,37,True,75.31
,72,False,27.91
KcGkDAa,42,False,30.71
uClCdSm,60,False,45.45
Gffyehy,26,,1.72
cbnMnUh,92,False,84.8
evNpZKD,76,False,17.04
xDYycyr,48,True,86.67
FZdIEYx,41,True,26.61
HvlfuSz,48,,96.86
ESgmYiB,31,False,35.98
NIxWKuk,17,True,68.53
,44,True,19.32
TlHGXvL,1,True,46.12
nLhVUos,17,True,52.23
,81,False,61.56
geZKsOl,28,False,71.68
DsTCUCR,,True,7.83
,18,True,57.87
QcwadqN,43,False,97.04
GxiRZoY,57,False,36.24
YJVBokL,89,True,52.51
ulaleaz,30,True,28.05
,73,True,49.33
wuyHsFK,89,True,89.85
wIeyKTI,2,True,53.33
cbZaDgY,70,False,
aQIHwBf,9,True,41.86
ZMNmSFt,22,False,7.84
fpuZTHE,15,False,81.65
VVGvGgN,79,True,58.14
WNHoUPb,,False,93.87
dUHpPBN,67,True,65.9
dHMyCwg,44,True,86.94
camdiep,4,True,45.12
kCRSdBT,22,,17.22
ceTFxgv,63,True,61.85
mToVJqk,94,True,49.59
znxJaCx,97,False,25.79
gzhqYjN,3,True,43.76
lmghjHL,98,False,42.74
dOPlsAx,99,True,38.67
QfjYRbI,76,True,77.75
MwpeqzQ,20,True,37.75
xxkCBEg,39,True,49.94
mbUslVX,,False,11.71
QpGRGHg,63,False,79.31
LpqdnNf,13,False,48.25
ToMSYrg,63,True,94.7
EhFiDef,18,False,12.72
ZHsfqsn,64,False,10.36
udzvbAi,35,False,78.96
,66,True,
fCqqXWI,52,False,
appumce,89,True,14.5
,69,,35.09
hnUulxs,72,True,18.16
AupDswJ,78,False,
nwBfncx,54,True,53.73
BVuFMlB,33,True,59.41
BxFWgZG,32,True,44.02
XmwPaEa,37,False,25.32
DgigoAl,88,True,8.91
sfpAISW,16,False,40.49
mgdEGMy,64,True,56.25
QMYeeuc,32,False,73.81
pjaNjhu,34,True,62.08
GmYqRtz,5,False,61.07
bTwhAAw,33,False,92.64
fCbYioA,22,False,33.7
sOQDBKS,49,False,35.53
kOPBxwL,1,True,
FmkyWcn,62,False,22.33
AyYaiPo,46,False,95.93
UtnCaJr,71,False,61.59
BcVymQq,95,False,
,45,False,35.71
euQGUAo,32,False,68.29
qhXCftM,13,True,88.61
,36,True,81.96
meRmest,51,False,28.82
wGTDgcl,45,False,86.36
yqyagAh,60,,63.51
LNnOSuK,35,True,
SipNMVt,,True,3.55
qxPdYkr,4,False,68.52
fuAIaNW,59,False,79.59
vfpdkRU,24,True,
,55,False,39.15
qIgbOrS,57,True,62.98
KQLZoiO,79,False,8.26
nCImzcg,40,True,29.74
LPpLGhL,88,False,57.5
fmpbGzI,33,True,39.93
iRygagR,26,True,77.95
DqXzviP,51,True,99.4
CKELUAK,82,False,60.55
tfdHcFy,88,True,97.07
lyDctWT,72,True,
SquRIdN,74,True,18.49
ojiwGjL,55,True,38.13
nHOKbed,36,True,58.46
GXBjahm,50,True,66.64
,12,False,53.02
qYiEoBw,35,True,98.98
AxXtxkD,15,True,61.56
,36,,86.4
zRZeAOd,41,True,73.81
oagCYfB,47,,76.3
PezAomr,9,False,69.33
wdTXdBj,65,True,61.78
aGSVmXw,98,,54.96
NdDTsgZ,100,False,91.47
YrLKMzU,6,False,7.05
taWJmlA,12,False,16.28
fbgGpZS,61,False,17.04
QzwKegX,99,True,70.61
uMPwhmU,12,True,6.55
MotpBNz,87,True,97.14
DZXYzak,55,True,
uqXViWa,15,True,83.65
AXpxHqt,47,False,15.41
otYlVQE,,True,56.73
,,False,79.77
nrJCpTe,79,True,68.09
AhylfGI,77,True,72.74
kpcnjNF,40,False,81.74
rAEbWAa,15,False,84.89
Veorqqc,42,False,63.94
mfbxrML,33,False,71.88
SSMDhGN,8,False,64.9
,65,False,78.37
zxfDtAl,67,True,72.1
,21,False,48.85
hmalBSM,68,False,18.51
ySZldiH,70,False,76.81
gxvXCBR,79,False,12.06
sYOAErG,89,False,15.17
RQsayPx,25,True,82.44
copLKYK,45,False,16.06
lNldVoo,45,True,72.43
hGwwtCP,5,False,17.7
RawZFpK,34,True,46.5
JfdhrCO,99,False,87.75
FxYWdKW,65,True,22.81
eeiQsgS,48,False,58.86
QSUAlef,87,True,82.94
xULzuqX,87,False,
gcreMFm,68,True,85.04
iZuETvA,17,True,36.83
vwOySEU,44,True,48.58
TJgtCxa,82,False,98.96
MFtMnxy,98,True,61.61
yiQIyfy,94,False,73.85
skhJwWS,24,True,70.16
MnWDVVL,66,False,49.92
oiMNBZq,92,False,71.64
dDPWere,62,False,84.71
OsGdzhK,67,True,64.99
vUIRkMO,,False,65.98
WeeiQlA,21,True,81.55
SRzlXKN,64,False,
cvUwdzy,31,True,1.66
wxzWFjf,86,True,4.98
BcvBTuE,92,True,77.73
eumbJFS,55,,55.99
vfvytyf,55,True,94.83
mGIQgFp,22,False,72.11
faRptOs,26,True,91.62
iMNvMdv,24,False,75.5
QWJvdOt,26,False,5.25
BEOpqBo,41,False,48.28
IScAKHK,88,True,62.06
,72,False,
WlDvEJw,70,,74.17
xWxXqKH,32,True,17.32
OfYfOWu,53,True,3.0
pgRJVgt,44,True,19.11
ZylPcTh,89,True,25.57
,93,True,41.86
FUCFljF,61,False,59.97
arUuUBf,68,False,78.87
CJXhSzO,5,True,94.08
bAtZaen,,True,46.46
gATfyeU,37,False,64.3
aoZjqzp,5,False,2.84
piaHYVh,73,False,70.5
UVJQjWu,30,False,54.64
ohcGWSi,33,False,3.89
gWAzdYh,28,False,93.75
SlcKBkG,66,True,25.48
FUPSroo,17,True,66.08
uVRKMXk,82,True,28.1
PWsCnlN,79,True,32.46
igBqiLz,82,False,21.64
qrQMZAY,96,True,90.56
viQESKS,69,False,89.21
GPsXMVg,41,False,51.76
EXsFtzL,95,False,27.91
,7,False,28.06
WkZxwik,1,False,34.88
eZTcFYs,46,True,43.75
TZUXCEa,97,False,52.06
PslWswf,78,False,5.36
LkfLEdA,40,True,77.85
esopAZy,48,False,98.78
RsPezPJ,38,True,43.91
shhiOqW,41,False,50.5
sNMYpDR,85,True,
bgualAG,11,True,5.78
KozmnEI,72,True,60.16
sixUFQG,30,False,10.8
lmhVSrc,54,True,66.1
LXGvKsc,32,True,38.51
AfCSfdw,20,False,67.82
kyurXvg,99,True,8.2
JWWarha,14,False,43.75
JUORvqW,26,True,98.3
NyFPRxj,57,True,95.43
,90,False,71.52
aoUEXoV,87,False,88.11
EPWiVQT,64,False,19.6
oRnGprf,3,False,8.06
XcKQtrM,,False,8.24
wjOEpiV,6,True,55.81
KNboxVu,37,True,
ZtpkGZm,4,False,60.28
mMWpURr,87,False,45.34
ROrJBxT,7,False,91.93
,39,False,94.04
dwQOiGJ,16,,38.73
KigWjIo,92,True,65.65
fdBRTyX,26,True,97.96
TGrtjLN,49,True,25.81
htHqkeg,,True,70.42
UjrcDWd,21,False,18.94
XtaZvIC,42,False,62.69
JUqgUlm,46,False,16.26
kAJMApD,47,True,54.25
,89,,23.55
uwzUMFC,75,,44.21
QJjAKUi,20,True,31.42
ImPgeAE,89,True,89.41
njNgNhv,96,True,72.79
laqhMby,28,True,42.39
zudbqfI,6,False,15.53
bTTAjxl,93,False,97.55
MzMlgzJ,36,False,18.91
ttRliKz,89,,34.46
oPMfPXq,16,True,93.06
DahFrNX,39,True,17.73
sWfwgbc,33,False,95.21
UvynFba,15,False,60.83
vlTbyUb,49,True,32.52
LzoHhie,95,False,61.02
uhIsgoG,97,False,19.41
GZylsZN,62,True,10.56
SlOHlCx,69,False,82.7
vqZvCXU,10,False,38.68
,16,True,15.07
aoZGGMq,63,False,91.31
fcpeIpQ,60,True,7.33
,20,True,18.41
vlzGriD,41,False,93.65
jCWvYjA,94,True,57.85
ZwFJEyi,19,True,18.77
mtepBjL,60,False,24.49
,30,False,85.9
koSVejk,45,True,20.5
hIdnQDC,95,True,81.04
VHWuTpg,75,True,72.42
aFKWcwU,,True,74.74
jijRlfw,32,True,83.5
XVSaaFL,30,False,93.22
wWoojkZ,83,True,24.42
NjGtBTd,9,True,35.51
jGwUtIL,89,False,58.39
LHLUKfb,11,True,62.67
YZxPJjv,51,False,32.5
Cdxvhal,5,True,32.63
lvCLbmu,47,True,72.38
BmvQFqe,100,True,32.24
KRfzEBJ,23,False,46.91
svpMslC,3,True,97.0
IfNtIdn,89,False,82.19
YsjXScJ,35,False,27.83
iDYuOUe,44,True,93.85
ZblQdEv,73,True,91.64
ywXcIeN,30,False,29.97
TBQpIjr,28,,6.21
iegSfCO,87,True,78.88
qkYJbKR,44,False,29.61
yyqekaY,55,True,99.48
KJjEsKX,68,True,41.15
XGQXhZJ,21,False,31.03
MRhzUCY,9,True,42.82
vLYOnwr,18,False,48.55
xvpvTiy,91,True,27.85
gyVIXRa,71,True,92.45
ZMSqNHQ,62,True,45.61
IBCAMXp,99,,4.04
sRqcHJH,37,,91.33
JMguHiJ,51,True,14.47
glwOrZF,60,False,98.7
QRvKhIQ,100,True,35.1
Zlitmrb,85,False,32.74
XSvFPuv,2,True,37.26
FekmOac,31,True,50.51
rckyddb,9,True,7.26
vqvSvmZ,59,True,21.74
hCIJtyu,64,False,17.3
sNUBvpV,76,True,92.26
dKEKBiX,25,False,8.65
Ltamend,35,True,55.23
SJMzjqq,38,False,16.97
IFjOPFu,11,False,56.39
QHWpZYu,94,True,39.83
RWJHaoK,,False,93.78
ulormjV,50,False,61.54
mQSMhCM,60,False,1.48
,25,True,24.7
PWjwGsS,54,False,70.05
SmwRmfo,57,False,69.37
HiXGpVb,94,False,92.52
nsqWfSU,78,True,52.71
JyUuoOq,94,False,98.74
VNWTWcV,11,True,19.89
kNwzmMl,53,True,72.83
SQowAdS,44,False,67.45
wurhRCZ,17,False,43.66
UYZwoHm,8,True,85.06
krQnXGG,14,False,4.31
,77,True,73.84
GtNlCwT,88,False,42.41
ZrQpFZz,91,True,82.46
FXqrqqc,4,True,35.67
,83,False,15.96
LiAMyPz,35,False,15.59
,70,True,15.88
gAMOXua,19,True,69.95
RtEqJom,46,True,93.21
GvNGBaH,34,False,
sSDryzj,65,True,49.11
PemeYpd,43,True,25.47
oCIGFYZ,72,False,95.15
wGdbKBq,86,False,98.7
yXeSbvV,94,False,99.5
SMDdJtP,26,True,76.69
NYFPOCl,39,True,98.0
mtGfXVI,6,False,69.47
JkSTBvN,17,True,50.28
IYfOTqp,68,True,62.49
OhzZEOc,37,False,21.24
kLOoNlV,99,True,30.8
HkdIspw,44,False,78.75
twxqVoE,58,False,92.02
TpitxML,4,False,95.23
,51,False,22.0
ExgSIXM,53,True,16.67
NuBlXwN,96,True,76.27
Zshpzhw,98,True,94.94
gSNZvSY,74,True,60.5
,81,True,80.6
CftcpIb,56,False,74.54
mOQJCpa,56,False,37.73
EnIuJSK,53,True,56.36
bqyVICS,86,True,79.99
VOwHYSS,7,False,75.69
UVALxto,48,False,2.98
czVWoxT,40,True,91.38
mtyYfbu,46,True,37.96
yZejVPE,49,,40.05
sAwrnMZ,56,True,92.28
klrvpKa,,False,43.32
,94,True,72.22
iPhgUng,7,True,72.69
huImREc,91,False,
oEqPLNv,35,False,7.71
YHSIEOR,46,False,55.94
rNnVeGH,94,False,90.39
,64,False,17.63
PEiFqFu,19,False,29.82
RxVEuJS,70,False,81.43
bEWVzYQ,68,False,65.67
wDcqgBO,8,False,4.53
Osarcvl,25,False,28.54
iJEimSF,71,True,7.36
zQYynww,45,False,80.75
pvhnngv,69,False,25.52
nkJXXTZ,1,True,43.3
JvSexMK,82,True,44.71
wUGkMaH,92,True,30.63
SKuwAMk,89,False,88.24
IgFMWhA,11,False,84.66
PTsFdZB,17,True,91.14
WRHMJDB,78,False,57.64
dSplfBb,,True,1.72
ROgAerH,91,True,8.68
ZggIclz,20,False,11.66
BFheuGE,60,False,39.1
VgNmTBt,50,True,18.79
Cvloaig,92,,77.76
mPGUBLt,3,False,43.25
NcVEdYE,77,True,26.76
ivyYcfz,21,True,84.62
xDcxMGm,90,False,81.17
vZeOYBU,63,True,24.21
DtagKJU,,True,47.64
XweCemN,1,False,90.37
qZGXqVg,48,True,28.82
YFBsDQd,11,True,72.9
csylcOa,51,True,60.13
cqmjoFG,4,True,90.58
oLeSACy,71,True,49.63
WwHSNSH,47,False,
WpUmGQU,93,True,65.41
ryTeiLd,89,True,76.96
TemSbMn,48,True,82.53
,46,False,16.14
UxSRKax,100,False,53.26
ZwaRtwX,16,False,10.28
DasfGTu,88,True,97.05
anRqauH,25,False,4.91
OvsvDpo,1,True,5.3
aGGMKNa,81,False,16.76
TNkSkSt,7,False,69.09
yBojurr,44,True,54.09
dXpuAts,58,True,42.38
hpHAGTJ,75,True,47.38
BJLDyiC,55,False,4.35
dyXAPhH,73,False,7.85
EzlDsfN,34,True,54.94
AbhqBxu,49,False,15.54
yLvuAgn,77,True,80.45
tNraugA,34,False,
CXDePxg,91,True,32.02
smdKGYU,30,False,36.27
KeSatVX,67,True,75.85
MQqQjJw,85,False,
RYwodNF,27,False,98.89
mwDSELa,65,True,91.65
ZZuFEWO,69,True,39.99
Qhqptut,50,True,43.87
rAQfGux,5,False,64.19
hfnLOCz,,False,23.32
ufoXxEB,40,True,38.58
aLYsjtB,69,False,25.9
bPHHshV,58,True,9.42
uyvzBqU,7,False,56.5
veKWgsX,6,True,9.26
bPYeSWm,23,True,22.86
BysBbzw,55,False,7.44
EWXJlTj,69,False,48.14
uHloEZs,50,False,81.46
kgKSEDU,66,True,47.36
vQyCyvL,32,False,83.48
FLZlcgg,10,False,61.27
olgavtG,16,False,
DmiURKL,77,True,43.79
lTwYuox,16,False,85.55
IpGPlHB,53,False,51.89
WFaUtvt,48,False,46.46
eouFfUE,68,,7.21
NfWvgYU,93,False,5.71
,10,False,99.51
EJqSyzm,7,True,23.84
qLlioXU,24,True,31.11
wIWJFtq,63,False,6.21
,90,True,46.68
NLlDulZ,80,True,10.91
zYkYMJK,56,False,67.41
trDSEzO,86,False,30.9
ocmOIMb,21,False,34.65
kJSGaHi,98,True,68.19
uaqATrN,22,False,84.29
KYXPAkx,49,False,71.64
CFdlvSx,81,False,55.64
MuJeOVj,43,True,15.25
xjrrUUE,21,False,89.91
sGXGQiZ,100,False,34.36
HKPteQp,87,False,40.92
FaGANUv,36,True,44.07
amFYuAx,91,False,84.53
MVAgqMl,61,False,5.28
zyUfbnE,15,True,92.53
oMBlcnE,75,True,
lTXkoqy,83,True,18.89
vMVBoyb,71,True,8.11
oazNAit,22,False,70.81
SFwjqbz,53,False,60.61
xfZQsEj,95,False,60.84
,84,True,97.93
pcrSTzN,49,True,23.9
KiHInSK,50,False,71.19
KyTdWnO,71,False,95.79
dFYlaaP,30,False,27.13
NGoJhyu,10,True,47.41
vIjjImM,22,False,54.49
iDgNZve,86,True,77.64
dgnmPSb,56,False,11.88
NsSavuY,81,False,21.14
jlSgPEp,7,True,85.41
SNLHsQn,,,90.34
seuMegX,40,False,31.54
ZxKPrnk,62,True,41.89
DNswrxX,21,False,9.62
vSNLjjy,93,False,36.31
rmPhFaU,31,True,35.61
hxQsedD,38,True,34.18
CZMHsad,28,True,61.26
ZOTCbxv,94,False,58.38
yVBUSjB,27,True,59.52
tsQJjLj,72,True,7.21
KuidZpY,7,True,1.95
WlVaQSN,15,False,21.0
CKuvVtz,95,True,15.02
EqpRmAw,4,True,45.61
XTIWcVw,3,True,73.73
UfdrcQG,52,True,55.08
MkCKois,28,False,93.58
tjXYmCS,81,False,
rQdrYpu,85,False,81.79
rySsiYD,89,True,17.06
,79,True,34.89
wvpROxA,35,,37.8
nTyaRHa,11,True,3.12
OmFxcbn,100,True,19.84
SlkiNZU,,False,25.7
jeafYjV,19,False,3.06
YBmrtHK,70,False,15.75
cjbrdNp,28,True,17.45
TYJXOPR,16,False,15.68
AiQzHLl,,False,19.24
fVoKbGw,87,False,16.95
mAAJJAl,13,True,4.58
kOpjYnC,83,False,86.69
IBPMdcL,63,True,44.94
ThMHXCU,87,False,86.54
glxNwWX,1,True,72.13
dvJYnDf,67,False,32.74
